group,id,course,module,grade
7,524,Earth Magic and Fertility Rituals,1,9.5
7,524,Earth Magic and Fertility Rituals,1,8.5
7,524,Earth Magic and Fertility Rituals,1,12.5
7,524,Earth Magic and Fertility Rituals,1,8.5
7,524,Earth Magic and Fertility Rituals,1,9.5
7,524,Earth Magic and Fertility Rituals,1,6
7,524,Earth Magic and Fertility Rituals,1,11
7,524,Herbalism and Traditional Medicine,3,12.5
7,524,Herbalism and Traditional Medicine,3,10.5
7,524,Herbalism and Traditional Medicine,3,12
7,524,Herbalism and Traditional Medicine,3,13.5
7,524,Hunting and Gathering Skills,2,7
7,524,Hunting and Gathering Skills,2,9
7,524,Hunting and Gathering Skills,2,13
7,524,Hunting and Gathering Skills,2,11
7,524,Hunting and Gathering Skills,2,7
7,524,Hunting and Gathering Skills,2,10
7,524,Martial Arts and Self-Defense,1,10.5
7,524,Martial Arts and Self-Defense,1,10
7,524,Martial Arts and Self-Defense,1,9
7,524,Martial Arts and Self-Defense,1,8.5
7,524,Martial Arts and Self-Defense,1,10
7,524,Martial Arts and Self-Defense,1,7
7,524,Martial Arts and Self-Defense,1,10
7,524,Martial Arts and Self-Defense,1,10.5
7,524,Shamanism and Spirit Communication,3,15
7,524,Shamanism and Spirit Communication,3,16.5
7,524,Shamanism and Spirit Communication,3,12.5
7,524,Storytelling and Oral Tradition,3,12.4
7,524,Storytelling and Oral Tradition,3,10
7,524,Storytelling and Oral Tradition,3,13.6
7,524,Storytelling and Oral Tradition,3,13.1
7,524,Storytelling and Oral Tradition,3,11.5
7,524,Storytelling and Oral Tradition,3,13.9
7,524,Storytelling and Oral Tradition,3,9.6
7,524,Storytelling and Oral Tradition,3,13.5
7,524,Tribal Law and Customs,1,4.1
7,524,Tribal Law and Customs,1,12.2
7,524,Tribal Law and Customs,1,6
7,524,Tribal Law and Customs,1,4.6
7,524,Tribal Law and Customs,1,4.2
7,524,Tribal Law and Customs,1,8.2
7,577,Animal Lore and Totemism,1,14.5
7,577,Animal Lore and Totemism,1,11.5
7,577,Animal Lore and Totemism,1,15
7,577,Animal Lore and Totemism,1,15.25
7,577,Animal Lore and Totemism,1,16
7,577,Animal Lore and Totemism,1,13
7,577,Animal Lore and Totemism,1,13.25
7,577,Astronomy and Celestial Navigation,3,11
7,577,Astronomy and Celestial Navigation,3,13
7,577,Astronomy and Celestial Navigation,3,14.5
7,577,Drumming and Music,2,13
7,577,Drumming and Music,2,7.5
7,577,Drumming and Music,2,14
7,577,Drumming and Music,2,19.5
7,577,Drumming and Music,2,18
7,577,Drumming and Music,2,13.5
7,577,Drumming and Music,2,18
7,577,Earth Magic and Fertility Rituals,1,11.5
7,577,Earth Magic and Fertility Rituals,1,10.5
7,577,Earth Magic and Fertility Rituals,1,10
7,577,Earth Magic and Fertility Rituals,1,8
7,577,Earth Magic and Fertility Rituals,1,12.5
7,577,Earth Magic and Fertility Rituals,1,10.5
7,577,Earth Magic and Fertility Rituals,1,11
7,577,Earth Magic and Fertility Rituals,1,11.5
7,577,Herbalism and Traditional Medicine,3,6.5
7,577,Herbalism and Traditional Medicine,3,10.5
7,577,Herbalism and Traditional Medicine,3,15
7,577,Herbalism and Traditional Medicine,3,12
7,577,Hunting and Gathering Skills,2,6
7,577,Hunting and Gathering Skills,2,12
7,577,Hunting and Gathering Skills,2,12
7,577,Hunting and Gathering Skills,2,10
7,577,Hunting and Gathering Skills,2,15
7,577,Hunting and Gathering Skills,2,4
7,577,Martial Arts and Self-Defense,1,7
7,577,Martial Arts and Self-Defense,1,9.5
7,577,Martial Arts and Self-Defense,1,8.5
7,577,Martial Arts and Self-Defense,1,9.5
7,577,Martial Arts and Self-Defense,1,7
7,577,Martial Arts and Self-Defense,1,8.5
7,577,Martial Arts and Self-Defense,1,9.5
7,577,Martial Arts and Self-Defense,1,10.5
7,577,Shamanism and Spirit Communication,3,11
7,577,Shamanism and Spirit Communication,3,14
7,577,Shamanism and Spirit Communication,3,14
7,577,Storytelling and Oral Tradition,3,12.5
7,577,Storytelling and Oral Tradition,3,12.3
7,577,Storytelling and Oral Tradition,3,11.4
7,577,Storytelling and Oral Tradition,3,13.1
7,577,Storytelling and Oral Tradition,3,14.7
7,577,Storytelling and Oral Tradition,3,9.5
7,577,Storytelling and Oral Tradition,3,11.5
7,577,Storytelling and Oral Tradition,3,11.9
7,577,Storytelling and Oral Tradition,3,13
7,577,Tribal Law and Customs,1,9.6
7,577,Tribal Law and Customs,1,11.1
7,577,Tribal Law and Customs,1,9.3
7,577,Tribal Law and Customs,1,6.8
7,577,Tribal Law and Customs,1,6.3
7,577,Tribal Law and Customs,1,9.7
7,617,Animal Lore and Totemism,1,13.25
7,617,Animal Lore and Totemism,1,16
7,617,Animal Lore and Totemism,1,15.25
7,617,Animal Lore and Totemism,1,17.5
7,617,Animal Lore and Totemism,1,12
7,617,Animal Lore and Totemism,1,16
7,617,Animal Lore and Totemism,1,12.5
7,617,Animal Lore and Totemism,1,12.5
7,617,Astronomy and Celestial Navigation,3,13
7,617,Astronomy and Celestial Navigation,3,16.5
7,617,Astronomy and Celestial Navigation,3,11
7,617,Drumming and Music,2,20
7,617,Drumming and Music,2,11
7,617,Drumming and Music,2,9
7,617,Drumming and Music,2,9.5
7,617,Drumming and Music,2,12
7,617,Drumming and Music,2,15
7,617,Drumming and Music,2,17
7,617,Earth Magic and Fertility Rituals,1,9.5
7,617,Earth Magic and Fertility Rituals,1,8.5
7,617,Earth Magic and Fertility Rituals,1,12
7,617,Earth Magic and Fertility Rituals,1,12.5
7,617,Earth Magic and Fertility Rituals,1,12
7,617,Earth Magic and Fertility Rituals,1,10
7,617,Earth Magic and Fertility Rituals,1,11.5
7,617,Earth Magic and Fertility Rituals,1,10
7,617,Earth Magic and Fertility Rituals,1,11.5
7,617,Herbalism and Traditional Medicine,3,19
7,617,Herbalism and Traditional Medicine,3,14
7,617,Herbalism and Traditional Medicine,3,14.5
7,617,Herbalism and Traditional Medicine,3,7.5
7,617,Hunting and Gathering Skills,2,9
7,617,Hunting and Gathering Skills,2,8
7,617,Hunting and Gathering Skills,2,12
7,617,Hunting and Gathering Skills,2,8
7,617,Hunting and Gathering Skills,2,13
7,617,Hunting and Gathering Skills,2,8
7,617,Martial Arts and Self-Defense,1,8
7,617,Martial Arts and Self-Defense,1,9.5
7,617,Martial Arts and Self-Defense,1,10
7,617,Martial Arts and Self-Defense,1,9
7,617,Martial Arts and Self-Defense,1,8
7,617,Martial Arts and Self-Defense,1,8.5
7,617,Martial Arts and Self-Defense,1,9.5
7,617,Martial Arts and Self-Defense,1,9
7,617,Shamanism and Spirit Communication,3,13.5
7,617,Shamanism and Spirit Communication,3,11.5
7,617,Shamanism and Spirit Communication,3,12
7,617,Storytelling and Oral Tradition,3,13.7
7,617,Storytelling and Oral Tradition,3,13.2
7,617,Storytelling and Oral Tradition,3,9.2
7,617,Storytelling and Oral Tradition,3,13.1
7,617,Storytelling and Oral Tradition,3,9.6
7,617,Storytelling and Oral Tradition,3,7.3
7,617,Storytelling and Oral Tradition,3,16.2
7,617,Storytelling and Oral Tradition,3,12.4
7,617,Storytelling and Oral Tradition,3,13.9
7,617,Tribal Law and Customs,1,8.7
7,617,Tribal Law and Customs,1,10.9
7,617,Tribal Law and Customs,1,8.6
7,617,Tribal Law and Customs,1,6
7,617,Tribal Law and Customs,1,8.5
7,617,Tribal Law and Customs,1,7
7,621,Animal Lore and Totemism,1,15.25
7,621,Animal Lore and Totemism,1,16.5
7,621,Animal Lore and Totemism,1,12.75
7,621,Animal Lore and Totemism,1,18.5
7,621,Animal Lore and Totemism,1,9.25
7,621,Animal Lore and Totemism,1,13.25
7,621,Animal Lore and Totemism,1,12.75
7,621,Astronomy and Celestial Navigation,3,13.5
7,621,Astronomy and Celestial Navigation,3,11
7,621,Astronomy and Celestial Navigation,3,7
7,621,Drumming and Music,2,13
7,621,Drumming and Music,2,17
7,621,Drumming and Music,2,14
7,621,Drumming and Music,2,16.5
7,621,Drumming and Music,2,6.5
7,621,Drumming and Music,2,14
7,621,Drumming and Music,2,12
7,621,Earth Magic and Fertility Rituals,1,11
7,621,Earth Magic and Fertility Rituals,1,8.5
7,621,Earth Magic and Fertility Rituals,1,7.5
7,621,Earth Magic and Fertility Rituals,1,11.5
7,621,Earth Magic and Fertility Rituals,1,9
7,621,Earth Magic and Fertility Rituals,1,10
7,621,Earth Magic and Fertility Rituals,1,8
7,621,Earth Magic and Fertility Rituals,1,11.5
7,621,Earth Magic and Fertility Rituals,1,15
7,621,Herbalism and Traditional Medicine,3,10
7,621,Herbalism and Traditional Medicine,3,11.5
7,621,Herbalism and Traditional Medicine,3,10.5
7,621,Herbalism and Traditional Medicine,3,12
7,621,Hunting and Gathering Skills,2,16
7,621,Hunting and Gathering Skills,2,12
7,621,Hunting and Gathering Skills,2,8
7,621,Hunting and Gathering Skills,2,12
7,621,Hunting and Gathering Skills,2,3
7,621,Hunting and Gathering Skills,2,10
7,621,Martial Arts and Self-Defense,1,7.5
7,621,Martial Arts and Self-Defense,1,10
7,621,Martial Arts and Self-Defense,1,8
7,621,Martial Arts and Self-Defense,1,9.5
7,621,Martial Arts and Self-Defense,1,10
7,621,Martial Arts and Self-Defense,1,7
7,621,Martial Arts and Self-Defense,1,7.5
7,621,Martial Arts and Self-Defense,1,10.5
7,621,Shamanism and Spirit Communication,3,12
7,621,Shamanism and Spirit Communication,3,14.5
7,621,Shamanism and Spirit Communication,3,12.5
7,621,Storytelling and Oral Tradition,3,10.4
7,621,Storytelling and Oral Tradition,3,10
7,621,Storytelling and Oral Tradition,3,10.9
7,621,Storytelling and Oral Tradition,3,9.9
7,621,Storytelling and Oral Tradition,3,11.1
7,621,Storytelling and Oral Tradition,3,8.2
7,621,Storytelling and Oral Tradition,3,15.5
7,621,Storytelling and Oral Tradition,3,11.3
7,621,Storytelling and Oral Tradition,3,14.2
7,621,Tribal Law and Customs,1,6.5
7,621,Tribal Law and Customs,1,3.2
7,621,Tribal Law and Customs,1,10
7,621,Tribal Law and Customs,1,7.7
7,621,Tribal Law and Customs,1,6.3
7,621,Tribal Law and Customs,1,9.8
7,650,Animal Lore and Totemism,1,13
7,650,Animal Lore and Totemism,1,12.25
7,650,Animal Lore and Totemism,1,19
7,650,Animal Lore and Totemism,1,16.25
7,650,Animal Lore and Totemism,1,15.5
7,650,Animal Lore and Totemism,1,12
7,650,Animal Lore and Totemism,1,13.75
7,650,Animal Lore and Totemism,1,12.75
7,650,Astronomy and Celestial Navigation,3,13.5
7,650,Astronomy and Celestial Navigation,3,10.5
7,650,Astronomy and Celestial Navigation,3,11.5
7,650,Drumming and Music,2,13.5
7,650,Drumming and Music,2,12.5
7,650,Drumming and Music,2,13.5
7,650,Drumming and Music,2,17
7,650,Drumming and Music,2,13
7,650,Drumming and Music,2,11
7,650,Drumming and Music,2,13
7,650,Earth Magic and Fertility Rituals,1,6.5
7,650,Earth Magic and Fertility Rituals,1,11
7,650,Earth Magic and Fertility Rituals,1,11
7,650,Earth Magic and Fertility Rituals,1,14.5
7,650,Earth Magic and Fertility Rituals,1,9
7,650,Earth Magic and Fertility Rituals,1,13.5
7,650,Earth Magic and Fertility Rituals,1,9.5
7,650,Earth Magic and Fertility Rituals,1,9
7,650,Earth Magic and Fertility Rituals,1,11.5
7,650,Herbalism and Traditional Medicine,3,14
7,650,Herbalism and Traditional Medicine,3,9
7,650,Herbalism and Traditional Medicine,3,17
7,650,Herbalism and Traditional Medicine,3,13.5
7,650,Hunting and Gathering Skills,2,12
7,650,Hunting and Gathering Skills,2,2
7,650,Hunting and Gathering Skills,2,9
7,650,Hunting and Gathering Skills,2,11
7,650,Hunting and Gathering Skills,2,10
7,650,Hunting and Gathering Skills,2,7
7,650,Martial Arts and Self-Defense,1,9.5
7,650,Martial Arts and Self-Defense,1,10.5
7,650,Martial Arts and Self-Defense,1,8.5
7,650,Martial Arts and Self-Defense,1,8.5
7,650,Martial Arts and Self-Defense,1,9
7,650,Martial Arts and Self-Defense,1,10
7,650,Martial Arts and Self-Defense,1,10.5
7,650,Martial Arts and Self-Defense,1,10.5
7,650,Shamanism and Spirit Communication,3,10.5
7,650,Shamanism and Spirit Communication,3,10.5
7,650,Shamanism and Spirit Communication,3,12.5
7,650,Storytelling and Oral Tradition,3,10.8
7,650,Storytelling and Oral Tradition,3,15.8
7,650,Storytelling and Oral Tradition,3,16.3
7,650,Storytelling and Oral Tradition,3,11.2
7,650,Storytelling and Oral Tradition,3,8.9
7,650,Storytelling and Oral Tradition,3,10.9
7,650,Storytelling and Oral Tradition,3,8.6
7,650,Storytelling and Oral Tradition,3,12.9
7,650,Storytelling and Oral Tradition,3,13.4
7,650,Tribal Law and Customs,1,10.3
7,650,Tribal Law and Customs,1,10
7,650,Tribal Law and Customs,1,8.5
7,650,Tribal Law and Customs,1,7.7
7,650,Tribal Law and Customs,1,11
7,650,Tribal Law and Customs,1,10.8
7,681,Animal Lore and Totemism,1,15.75
7,681,Animal Lore and Totemism,1,14.75
7,681,Animal Lore and Totemism,1,14.25
7,681,Animal Lore and Totemism,1,9.75
7,681,Animal Lore and Totemism,1,15.25
7,681,Animal Lore and Totemism,1,13
7,681,Animal Lore and Totemism,1,14.25
7,681,Astronomy and Celestial Navigation,3,14
7,681,Astronomy and Celestial Navigation,3,10
7,681,Drumming and Music,2,13
7,681,Drumming and Music,2,14.5
7,681,Drumming and Music,2,12
7,681,Drumming and Music,2,12
7,681,Drumming and Music,2,14
7,681,Drumming and Music,2,20
7,681,Earth Magic and Fertility Rituals,1,10
7,681,Earth Magic and Fertility Rituals,1,7.5
7,681,Earth Magic and Fertility Rituals,1,9
7,681,Earth Magic and Fertility Rituals,1,11.5
7,681,Earth Magic and Fertility Rituals,1,10.5
7,681,Earth Magic and Fertility Rituals,1,9.5
7,681,Earth Magic and Fertility Rituals,1,14
7,681,Earth Magic and Fertility Rituals,1,12.5
7,681,Herbalism and Traditional Medicine,3,13
7,681,Herbalism and Traditional Medicine,3,11.5
7,681,Herbalism and Traditional Medicine,3,5
7,681,Herbalism and Traditional Medicine,3,16.5
7,681,Hunting and Gathering Skills,2,10
7,681,Hunting and Gathering Skills,2,4
7,681,Hunting and Gathering Skills,2,7
7,681,Hunting and Gathering Skills,2,11
7,681,Hunting and Gathering Skills,2,5
7,681,Martial Arts and Self-Defense,1,9
7,681,Martial Arts and Self-Defense,1,8.5
7,681,Martial Arts and Self-Defense,1,9
7,681,Martial Arts and Self-Defense,1,9
7,681,Martial Arts and Self-Defense,1,9
7,681,Martial Arts and Self-Defense,1,10.5
7,681,Martial Arts and Self-Defense,1,9.5
7,681,Martial Arts and Self-Defense,1,10.5
7,681,Shamanism and Spirit Communication,3,12
7,681,Shamanism and Spirit Communication,3,12.5
7,681,Shamanism and Spirit Communication,3,12.5
7,681,Storytelling and Oral Tradition,3,14.3
7,681,Storytelling and Oral Tradition,3,15.5
7,681,Storytelling and Oral Tradition,3,13
7,681,Storytelling and Oral Tradition,3,9.2
7,681,Storytelling and Oral Tradition,3,14.5
7,681,Storytelling and Oral Tradition,3,11.5
7,681,Storytelling and Oral Tradition,3,8.5
7,681,Storytelling and Oral Tradition,3,11.4
7,681,Storytelling and Oral Tradition,3,12.1
7,681,Tribal Law and Customs,1,9.7
7,681,Tribal Law and Customs,1,6.2
7,681,Tribal Law and Customs,1,9.1
7,681,Tribal Law and Customs,1,9.1
7,681,Tribal Law and Customs,1,7.5
7,681,Tribal Law and Customs,1,6
7,701,Animal Lore and Totemism,1,15.75
7,701,Animal Lore and Totemism,1,11
7,701,Animal Lore and Totemism,1,15
7,701,Animal Lore and Totemism,1,17
7,701,Animal Lore and Totemism,1,11.75
7,701,Animal Lore and Totemism,1,18.25
7,701,Animal Lore and Totemism,1,14.25
7,701,Astronomy and Celestial Navigation,3,13
7,701,Astronomy and Celestial Navigation,3,13.5
7,701,Astronomy and Celestial Navigation,3,11.5
7,701,Drumming and Music,2,11
7,701,Drumming and Music,2,17.5
7,701,Drumming and Music,2,16
7,701,Drumming and Music,2,16.5
7,701,Drumming and Music,2,7.5
7,701,Drumming and Music,2,15
7,701,Drumming and Music,2,12
7,701,Earth Magic and Fertility Rituals,1,11.5
7,701,Earth Magic and Fertility Rituals,1,11
7,701,Earth Magic and Fertility Rituals,1,11
7,701,Earth Magic and Fertility Rituals,1,8
7,701,Earth Magic and Fertility Rituals,1,9.5
7,701,Earth Magic and Fertility Rituals,1,13
7,701,Earth Magic and Fertility Rituals,1,7
7,701,Herbalism and Traditional Medicine,3,10.5
7,701,Herbalism and Traditional Medicine,3,13.5
7,701,Herbalism and Traditional Medicine,3,11
7,701,Herbalism and Traditional Medicine,3,14
7,701,Hunting and Gathering Skills,2,16
7,701,Hunting and Gathering Skills,2,5
7,701,Hunting and Gathering Skills,2,20
7,701,Hunting and Gathering Skills,2,13
7,701,Hunting and Gathering Skills,2,11
7,701,Hunting and Gathering Skills,2,16
7,701,Martial Arts and Self-Defense,1,9
7,701,Martial Arts and Self-Defense,1,10
7,701,Martial Arts and Self-Defense,1,11
7,701,Martial Arts and Self-Defense,1,6.5
7,701,Martial Arts and Self-Defense,1,10.5
7,701,Martial Arts and Self-Defense,1,11.5
7,701,Martial Arts and Self-Defense,1,9
7,701,Martial Arts and Self-Defense,1,8
7,701,Shamanism and Spirit Communication,3,11
7,701,Shamanism and Spirit Communication,3,14.5
7,701,Shamanism and Spirit Communication,3,14.5
7,701,Storytelling and Oral Tradition,3,10.7
7,701,Storytelling and Oral Tradition,3,13.6
7,701,Storytelling and Oral Tradition,3,11
7,701,Storytelling and Oral Tradition,3,14.5
7,701,Storytelling and Oral Tradition,3,12.1
7,701,Storytelling and Oral Tradition,3,13.1
7,701,Storytelling and Oral Tradition,3,12.6
7,701,Storytelling and Oral Tradition,3,8.9
7,701,Storytelling and Oral Tradition,3,12.8
7,701,Tribal Law and Customs,1,7.3
7,701,Tribal Law and Customs,1,7.4
7,701,Tribal Law and Customs,1,11.9
7,701,Tribal Law and Customs,1,6.9
7,701,Tribal Law and Customs,1,11.9
7,720,Animal Lore and Totemism,1,12.75
7,720,Animal Lore and Totemism,1,12.25
7,720,Animal Lore and Totemism,1,13.5
7,720,Animal Lore and Totemism,1,9.25
7,720,Animal Lore and Totemism,1,12.75
7,720,Animal Lore and Totemism,1,9.25
7,720,Animal Lore and Totemism,1,11.75
7,720,Astronomy and Celestial Navigation,3,7
7,720,Astronomy and Celestial Navigation,3,15.5
7,720,Astronomy and Celestial Navigation,3,13
7,720,Drumming and Music,2,15.5
7,720,Drumming and Music,2,15.5
7,720,Drumming and Music,2,16.5
7,720,Drumming and Music,2,14.5
7,720,Drumming and Music,2,13
7,720,Drumming and Music,2,18.5
7,720,Drumming and Music,2,12.5
7,720,Earth Magic and Fertility Rituals,1,15
7,720,Earth Magic and Fertility Rituals,1,9.5
7,720,Earth Magic and Fertility Rituals,1,10
7,720,Earth Magic and Fertility Rituals,1,10
7,720,Earth Magic and Fertility Rituals,1,8
7,720,Earth Magic and Fertility Rituals,1,7.5
7,720,Earth Magic and Fertility Rituals,1,11
7,720,Earth Magic and Fertility Rituals,1,9.5
7,720,Earth Magic and Fertility Rituals,1,10
7,720,Herbalism and Traditional Medicine,3,9
7,720,Herbalism and Traditional Medicine,3,14.5
7,720,Herbalism and Traditional Medicine,3,13.5
7,720,Herbalism and Traditional Medicine,3,10
7,720,Hunting and Gathering Skills,2,8
7,720,Hunting and Gathering Skills,2,6
7,720,Hunting and Gathering Skills,2,10
7,720,Hunting and Gathering Skills,2,9
7,720,Hunting and Gathering Skills,2,9
7,720,Hunting and Gathering Skills,2,16
7,720,Martial Arts and Self-Defense,1,10.5
7,720,Martial Arts and Self-Defense,1,9.5
7,720,Martial Arts and Self-Defense,1,10
7,720,Martial Arts and Self-Defense,1,9.5
7,720,Martial Arts and Self-Defense,1,7.5
7,720,Martial Arts and Self-Defense,1,7.5
7,720,Martial Arts and Self-Defense,1,10
7,720,Martial Arts and Self-Defense,1,10.5
7,720,Shamanism and Spirit Communication,3,11
7,720,Shamanism and Spirit Communication,3,14.5
7,720,Shamanism and Spirit Communication,3,13
7,720,Storytelling and Oral Tradition,3,11
7,720,Storytelling and Oral Tradition,3,9.1
7,720,Storytelling and Oral Tradition,3,10.7
7,720,Storytelling and Oral Tradition,3,12.8
7,720,Storytelling and Oral Tradition,3,7.9
7,720,Storytelling and Oral Tradition,3,11.4
7,720,Storytelling and Oral Tradition,3,12.5
7,720,Storytelling and Oral Tradition,3,9.3
7,720,Tribal Law and Customs,1,9.9
7,720,Tribal Law and Customs,1,7.6
7,720,Tribal Law and Customs,1,10
7,720,Tribal Law and Customs,1,8.5
7,720,Tribal Law and Customs,1,8.4
7,720,Tribal Law and Customs,1,9.2
7,769,Animal Lore and Totemism,1,10.25
